# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux_thermal[1]*c_flux_thermal[1] c_flux_thermal[2]*c_flux_thermal[2] c_flux_thermal[3]*c_flux_thermal[3]
0 200
128 1270 874 0.000527358 -0.000101619 -2.7891e-05
129 1280 873 0.000584984 -1.1991e-05 4.01858e-05
130 1290 872 0.000647297 9.1326e-05 0.000111684
131 1300 871 0.000712031 0.000200297 0.000182594
132 1310 870 0.000780096 0.000304799 0.000249318
133 1320 869 0.000854585 0.000394919 0.000310172
134 1330 868 0.000938416 0.000463933 0.000365635
135 1340 867 0.00103232 0.000509865 0.000416958
136 1350 866 0.00113448 0.000534156 0.000464235
137 1360 865 0.00124189 0.00053831 0.000505402
138 1370 864 0.00135302 0.000521291 0.000536706
139 1380 863 0.00146948 0.000479445 0.000554185
140 1390 862 0.0015952 0.000407979 0.000555995
141 1400 861 0.0017341 0.000302526 0.000545064
142 1410 860 0.00188737 0.00016006 0.000530681
143 1420 859 0.00205184 -2.06821e-05 0.00052724
144 1430 858 0.00221933 -0.00023919 0.000549961
145 1440 857 0.00237693 -0.000493009 0.000609535
146 1450 856 0.00251013 -0.000776972 0.000707978
147 1460 855 0.00260823 -0.00108243 0.000837308
148 1470 854 0.00266787 -0.00139752 0.000981683
149 1480 853 0.00269243 -0.00170883 0.00112216
150 1490 852 0.00268856 -0.00200376 0.00124196
151 1500 851 0.00266286 -0.0022719 0.00133041
152 1510 850 0.00262113 -0.00250485 0.00138384
153 1520 849 0.00256978 -0.00269549 0.00140355
154 1530 848 0.0025173 -0.0028379 0.00139283
155 1540 847 0.00247394 -0.00292811 0.00135539
156 1550 846 0.00244868 -0.00296523 0.00129522
157 1560 845 0.00244497 -0.00295181 0.00121702
158 1570 844 0.00245843 -0.00289253 0.00112649
159 1580 843 0.00247877 -0.00279266 0.00102982
160 1590 842 0.00249437 -0.00265819 0.000932611
161 1600 841 0.00249676 -0.00249828 0.000838686
162 1610 840 0.00248263 -0.00232654 0.00074903
163 1620 839 0.00245317 -0.00215927 0.0006621
164 1630 838 0.00241179 -0.00201174 0.000576219
165 1640 837 0.00236158 -0.00189385 0.000491798
166 1650 836 0.00230297 -0.00180691 0.000411075
167 1660 835 0.00223286 -0.00174332 0.0003364
168 1670 834 0.00214657 -0.00168963 0.000269096
169 1680 833 0.00204234 -0.00163143 0.000209777
170 1690 832 0.00192503 -0.0015583 0.000159372
171 1700 831 0.00180714 -0.0014667 0.000119567
172 1710 830 0.00170694 -0.00135927 9.1818e-05
173 1720 829 0.00164303 -0.0012417 7.54202e-05
174 1730 828 0.00162693 -0.00111958 6.6325e-05
175 1740 827 0.00165717 -0.000997241 5.79339e-05
176 1750 826 0.00171842 -0.000878233 4.36427e-05
177 1760 825 0.00178725 -0.000766338 1.96679e-05
178 1770 824 0.00184222 -0.000665793 -1.32277e-05
179 1780 823 0.00187321 -0.000580476 -4.95291e-05
180 1790 822 0.00188448 -0.000511995 -8.01573e-05
181 1800 821 0.00188959 -0.000457938 -9.52982e-05
182 1810 820 0.00190215 -0.000411692 -8.81795e-05
183 1820 819 0.00192853 -0.000363959 -5.80882e-05
184 1830 818 0.00196603 -0.000305533 -1.07408e-05
185 1840 817 0.00200639 -0.000230382 4.41644e-05
186 1850 816 0.00204182 -0.000138099 9.68792e-05
187 1860 815 0.00206939 -3.47834e-05 0.000141067
188 1870 814 0.00209113 6.84549e-05 0.000174756
189 1880 813 0.00211067 0.000159002 0.000198926
190 1890 812 0.00212885 0.000226437 0.000215344
191 1900 811 0.00214111 0.000265193 0.0002253
192 1910 810 0.00213808 0.000275897 0.000229679
193 1920 809 0.00210924 0.000265204 0.000229985
194 1930 808 0.00204822 0.000243664 0.000229571
195 1940 807 0.00195731 0.000222538 0.000233521
196 1950 806 0.00184792 0.000210916 0.000245927
197 1960 805 0.00173639 0.0002135 0.000266297
198 1970 804 0.00163723 0.000228889 0.000288434
199 1980 803 0.00155748 0.000249222 0.000303111
200 1990 802 0.00149457 0.000262531 0.000302689
12000 200
1 0 1201 0.00916886 0.00748169 0.00782178
2 10 1200 0.00904456 0.00735101 0.00768817
3 20 1199 0.00869573 0.00697618 0.00730571
4 30 1198 0.00819795 0.00642812 0.0067485
5 40 1197 0.00763881 0.00579123 0.00610619
6 50 1196 0.00708704 0.00513628 0.00545513
7 60 1195 0.00657846 0.00450806 0.00484391
8 70 1194 0.00611905 0.00392779 0.00429379
9 80 1193 0.00569723 0.00340261 0.00380749
10 90 1192 0.00529671 0.00293438 0.00337922
11 100 1191 0.00490551 0.00252377 0.00300146
12 110 1190 0.00451978 0.00217016 0.00266735
13 120 1189 0.00414313 0.00187005 0.00237033
14 130 1188 0.00378305 0.00161654 0.00210309
15 140 1187 0.00344685 0.00140037 0.00185802
16 150 1186 0.0031386 0.00121161 0.00162879
17 160 1185 0.00285837 0.00104106 0.00141228
18 170 1184 0.00260329 0.000880924 0.00120945
19 180 1183 0.00236954 0.000724953 0.00102494
20 190 1182 0.00215458 0.000568526 0.000865422
21 200 1181 0.00195902 0.000409209 0.000736689
22 210 1180 0.00178697 0.000247787 0.000640461
23 220 1179 0.00164438 8.88112e-05 0.000572303
24 230 1178 0.00153675 -6.01868e-05 0.000522133
25 240 1177 0.00146782 -0.000190639 0.000477646
26 250 1176 0.00143897 -0.000295229 0.000429474
27 260 1175 0.00144886 -0.000369845 0.000375215
28 270 1174 0.00149293 -0.000414451 0.000319971
29 280 1173 0.00156271 -0.000432356 0.000273712
30 290 1172 0.00164557 -0.000428381 0.000247396
31 300 1171 0.00172584 -0.000407145 0.00024963
32 310 1170 0.00178816 -0.00037231 0.000284576
33 320 1169 0.00182185 -0.000327138 0.000351057
34 330 1168 0.00182412 -0.000275728 0.00044284
35 340 1167 0.00180033 -0.000223833 0.000550244
36 350 1166 0.001761 -0.000178235 0.000662453
37 360 1165 0.0017169 -0.000144408 0.000769373
38 370 1164 0.0016744 -0.000123695 0.000862581
39 380 1163 0.00163314 -0.000112185 0.000935856
40 390 1162 0.0015864 -0.000102404 0.000985621
41 400 1161 0.00152405 -8.68499e-05 0.00101115
42 410 1160 0.00143703 -6.13399e-05 0.00101452
43 420 1159 0.0013216 -2.65007e-05 0.00100066
44 430 1158 0.00118073 1.31809e-05 0.000976943
45 440 1157 0.00102223 5.20362e-05 0.000951591
46 450 1156 0.000855758 8.58809e-05 0.000931215
47 460 1155 0.000690162 0.00011313 0.000918826
48 470 1154 0.000532109 0.00013415 0.000913185
49 480 1153 0.000386265 0.000149804 0.000909573
50 490 1152 0.00025638 0.000160409 0.000901664
51 500 1151 0.000146109 0.000165715 0.000884001
52 510 1150 5.84981e-05 0.000165688 0.000854331
53 520 1149 -5.5697e-06 0.000161222 0.000814941
54 530 1148 -4.82821e-05 0.000153815 0.000772227
55 540 1147 -7.44465e-05 0.000144385 0.000734407
56 550 1146 -9.02665e-05 0.000132589 0.000708186
57 560 1145 -0.000101401 0.000117492 0.000695865
58 570 1144 -0.000110644 9.86883e-05 0.00069416
59 580 1143 -0.000116789 7.66946e-05 0.000695235
60 590 1142 -0.000115447 5.2669e-05 0.000689668
61 600 1141 -0.000101421 2.85188e-05 0.000670251
62 610 1140 -7.15557e-05 7.68115e-06 0.000634689
63 620 1139 -2.64706e-05 -4.17872e-06 0.00058611
64 630 1138 2.96404e-05 2.78188e-07 0.000531594
65 640 1137 9.07935e-05 2.77512e-05 0.000479502
66 650 1136 0.000151641 8.10556e-05 0.000436464
67 660 1135 0.000209211 0.000156815 0.000405314
68 670 1134 0.000263114 0.000245854 0.000385114
69 680 1133 0.000314545 0.000336636 0.000373201
70 690 1132 0.000364771 0.000420038 0.000367634
71 700 1131 0.000413827 0.000492659 0.000368599
72 710 1130 0.000460165 0.00055673 0.000377934
73 720 1129 0.0005018 0.000616883 0.000397294
74 730 1128 0.000537966 0.000675974 0.000426476
75 740 1127 0.00056927 0.000732715 0.000462694
76 750 1126 0.000596295 0.000782409 0.000500961
77 760 1125 0.000618029 0.00081961 0.000535836
78 770 1124 0.000631489 0.000840336 0.000564126
79 780 1123 0.000632989 0.000842455 0.000586679
80 790 1122 0.000619597 0.000824777 0.000607744
81 800 1121 0.000589844 0.000786315 0.000632784
82 810 1120 0.000544123 0.000726654 0.000666984
83 820 1119 0.000485111 0.000646725 0.000714965
84 830 1118 0.000417599 0.000548905 0.000780905
85 840 1117 0.000346852 0.000436264 0.00086821
86 850 1116 0.00027646 0.000311605 0.000978612
87 860 1115 0.0002076 0.000176798 0.00111122
88 870 1114 0.000139676 3.27543e-05 0.00126202
89 880 1113 7.11448e-05 -0.000119681 0.00142397
90 890 1112 4.25839e-07 -0.000278295 0.00158766
91 900 1111 -7.32671e-05 -0.000438686 0.00174278
92 910 1110 -0.000149477 -0.000594912 0.0018806
93 920 1109 -0.0002263 -0.000741295 0.00199656
94 930 1108 -0.000300556 -0.000874244 0.00209107
95 940 1107 -0.000368626 -0.000992823 0.00216759
96 950 1106 -0.000427639 -0.00109778 0.00222913
97 960 1105 -0.000476276 -0.00118967 0.0022753
98 970 1104 -0.000514415 -0.00126727 0.00230175
99 980 1103 -0.000541918 -0.00132757 0.00230206
100 990 1102 -0.000558145 -0.00136769 0.00227058
101 1000 1101 -0.000562662 -0.00138773 0.00220466
102 1010 1100 -0.000555576 -0.00139287 0.00210579
103 1020 1099 -0.000536686 -0.00139296 0.00197918
104 1030 1098 -0.000504382 -0.00139891 0.00183178
105 1040 1097 -0.00045556 -0.00141771 0.00166931
106 1050 1096 -0.000386822 -0.00144861 0.00149456
107 1060 1095 -0.00029641 -0.00148317 0.00130842
108 1070 1094 -0.000186071 -0.00150861 0.00111239
109 1080 1093 -6.14204e-05 -0.00151256 0.000910367
110 1090 1092 6.95068e-05 -0.00148706 0.000708628
111 1100 1091 0.000197942 -0.00143043 0.000513963
112 1110 1090 0.000315511 -0.00134674 0.000331439
113 1120 1089 0.00041568 -0.00124295 0.000163224
114 1130 1088 0.000495531 -0.00112575 8.89493e-06
115 1140 1087 0.000556641 -0.00099958 -0.000133338
116 1150 1086 0.000604457 -0.000867114 -0.000264932
117 1160 1085 0.000646244 -0.000731454 -0.000385205
118 1170 1084 0.000688134 -0.000598356 -0.000490382
119 1180 1083 0.000732609 -0.000476988 -0.000574393
120 1190 1082 0.00077784 -0.000378265 -0.000631283
121 1200 1081 0.000819245 -0.00031105 -0.000657892
122 1210 1080 0.000852354 -0.000278043 -0.000655084
123 1220 1079 0.000875188 -0.000274058 -0.000627132
124 1230 1078 0.000889551 -0.000288053 -0.000579989
125 1240 1077 0.000901003 -0.000307424 -0.000519758
126 1250 1076 0.000916986 -0.000321463 -0.000452137
127 1260 1075 0.000943722 -0.000322582 -0.000382549
128 1270 1074 0.000983407 -0.000305801 -0.000316086
129 1280 1073 0.0010334 -0.0002682 -0.000256912
130 1290 1072 0.00108848 -0.000209527 -0.00020749
131 1300 1071 0.00114483 -0.000133422 -0.000168028
132 1310 1070 0.00120246 -4.76733e-05 -0.000136361
133 1320 1069 0.00126447 3.7774e-05 -0.000108681
134 1330 1068 0.00133424 0.000114338 -8.11603e-05
135 1340 1067 0.0014128 0.00017727 -5.20044e-05
136 1350 1066 0.00149809 0.000225325 -2.26486e-05
137 1360 1065 0.00158627 0.000258527 2.67607e-06
138 1370 1064 0.00167454 0.000276263 1.86224e-05
139 1380 1063 0.00176319 0.000276517 2.06783e-05
140 1390 1062 0.00185518 0.000255817 6.97174e-06
141 1400 1061 0.00195367 0.00020966 -2.01967e-05
142 1410 1060 0.00205928 0.000133252 -5.33358e-05
143 1420 1059 0.00216882 2.26798e-05 -8.01788e-05
144 1430 1058 0.00227529 -0.000123497 -8.60576e-05
145 1440 1057 0.0023681 -0.000302712 -5.78466e-05
146 1450 1056 0.00243541 -0.000507935 1.1391e-05
147 1460 1055 0.00246857 -0.000729119 0.000119255
148 1470 1054 0.00246579 -0.000955964 0.000254252
149 1480 1053 0.00243274 -0.00118026 0.000399176
150 1490 1052 0.00237984 -0.00139643 0.000535826
151 1500 1051 0.00231802 -0.00160024 0.000649419
152 1510 1050 0.00225568 -0.00178703 0.000731227
153 1520 1049 0.00219782 -0.00195076 0.00077861
154 1530 1048 0.00214729 -0.00208492 0.000793662
155 1540 1047 0.00210673 -0.00218417 0.000781952
156 1550 1046 0.00207868 -0.00224585 0.000751551
157 1560 1045 0.00206365 -0.00226986 0.000711817
158 1570 1044 0.00205849 -0.00225715 0.000671747
159 1580 1043 0.00205729 -0.00220827 0.000638199
160 1590 1042 0.002054 -0.00212409 0.000614525
161 1600 1041 0.00204481 -0.00200851 0.000600121
162 1610 1040 0.00202848 -0.00187126 0.000590862
163 1620 1039 0.00200507 -0.00172785 0.000580311
164 1630 1038 0.0019746 -0.00159592 0.000561381
165 1640 1037 0.00193653 -0.00148908 0.000527756
166 1650 1036 0.00188952 -0.00141194 0.000474571
167 1660 1035 0.00183142 -0.0013591 0.000398888
168 1670 1034 0.00176008 -0.00131839 0.000300821
169 1680 1033 0.00167541 -0.001276 0.000184966
170 1690 1032 0.00158144 -0.00122105 6.07045e-05
171 1700 1031 0.00148745 -0.00114769 -5.95685e-05
172 1710 1030 0.00140737 -0.00105478 -0.00016372
173 1720 1029 0.00135627 -0.00094395 -0.000243469
174 1730 1028 0.00134447 -0.000817874 -0.000296724
175 1740 1027 0.00137202 -0.00067954 -0.000327535
176 1750 1026 0.00142701 -0.000533018 -0.000343838
177 1760 1025 0.00148994 -0.000384554 -0.000354091
178 1770 1024 0.00154227 -0.00024251 -0.000363996
179 1780 1023 0.00157457 -0.000115621 -0.000374106
180 1790 1022 0.00158929 -1.04559e-05 -0.000379571
181 1800 1021 0.00159689 7.06432e-05 -0.000372946
182 1810 1020 0.00160817 0.000130343 -0.000348893
183 1820 1019 0.00162828 0.000175533 -0.000307793
184 1830 1018 0.00165499 0.000215136 -0.00025577
185 1840 1017 0.00168112 0.000256953 -0.000201132
186 1850 1016 0.00169919 0.000304481 -0.000149831
187 1860 1015 0.00170528 0.000355115 -0.000103082
188 1870 1014 0.0016999 0.000400798 -5.84299e-05
189 1880 1013 0.00168608 0.000431166 -1.27961e-05
190 1890 1012 0.00166684 0.000437849 3.46973e-05
191 1900 1011 0.00164332 0.000417629 8.18769e-05
192 1910 1010 0.00161409 0.000373232 0.000124945
193 1920 1009 0.00157604 0.000312638 0.00016122
194 1930 1008 0.00152679 0.000246762 0.000191275
195 1940 1007 0.00146726 0.000186329 0.000219075
196 1950 1006 0.00140251 0.000139727 0.000250005
197 1960 1005 0.0013397 0.000110872 0.000288086
198 1970 1004 0.00128422 9.73787e-05 0.000334109
199 1980 1003 0.00123698 9.06914e-05 0.000385674
200 1990 1002 0.00119419 7.91893e-05 0.000438534
14000 200
1 0 1401 0.00879953 0.00749689 0.00815331
2 10 1400 0.00867102 0.00736147 0.00801512
3 20 1399 0.00831844 0.00698536 0.00762154
4 30 1398 0.00782076 0.0064381 0.00705078
5 40 1397 0.00726936 0.0058026 0.00639772
6 50 1396 0.0067352 0.00514879 0.00574348
7 60 1395 0.00625335 0.00452196 0.00513951
8 70 1394 0.00582628 0.00394513 0.00460724
9 80 1393 0.00543798 0.00342716 0.00414698
10 90 1392 0.00506878 0.00297002 0.00374883
11 100 1391 0.0047049 0.00257257 0.00340079
12 110 1390 0.00434181 0.00223156 0.00309252
13 120 1389 0.00398283 0.0019411 0.00281579
14 130 1388 0.0036356 0.00169276 0.00256369
15 140 1387 0.00330838 0.00147662 0.00233038
16 150 1386 0.0030071 0.00128256 0.00211172
17 160 1385 0.0027339 0.00110139 0.00190601
18 170 1384 0.00248727 0.000925775 0.00171411
19 180 1383 0.00226331 0.000750447 0.00153903
20 190 1382 0.00205801 0.000571968 0.00138505
21 200 1381 0.00186976 0.000388831 0.00125635
22 210 1380 0.0017007 0.000202328 0.00115517
23 220 1379 0.00155552 1.72376e-05 0.0010801
24 230 1378 0.00143956 -0.000158494 0.00102556
25 240 1377 0.00135739 -0.000315223 0.000983219
26 250 1376 0.00131194 -0.000443924 0.000944939
27 260 1375 0.00130324 -0.000538577 0.000905876
28 270 1374 0.00132743 -0.000597736 0.000865682
29 280 1373 0.00137647 -0.000624535 0.000827761
30 290 1372 0.00143909 -0.000625098 0.000797523
31 300 1371 0.00150243 -0.000606322 0.000780589
32 310 1370 0.00155406 -0.000574659 0.000781293
33 320 1369 0.00158454 -0.00053614 0.000801526
34 330 1368 0.00158918 -0.000497018 0.000840278
35 340 1367 0.00156841 -0.00046437 0.000894268
36 350 1366 0.00152678 -0.000445269 0.000959165
37 360 1365 0.00147096 -0.000444345 0.00103034
38 370 1364 0.00140751 -0.000460988 0.00110279
39 380 1363 0.00134085 -0.000488235 0.00117109
40 390 1362 0.0012717 -0.000514479 0.00122988
41 400 1361 0.00119646 -0.00052744 0.00127506
42 410 1360 0.00110848 -0.000518463 0.00130501
43 420 1359 0.00100119 -0.000484858 0.0013215
44 430 1358 0.000871099 -0.000429219 0.0013294
45 440 1357 0.000719384 -0.000356659 0.00133486
46 450 1356 0.000552068 -0.000272369 0.00134269
47 460 1355 0.000378988 -0.000180817 0.00135468
48 470 1354 0.00021141 -8.64901e-05 0.00136935
49 480 1353 5.93272e-05 5.09412e-06 0.00138305
50 490 1352 -7.00219e-05 8.76521e-05 0.00139137
51 500 1351 -0.000172298 0.000155686 0.00139059
52 510 1350 -0.000246109 0.00020619 0.00137869
53 520 1349 -0.00029359 0.000239115 0.00135626
54 530 1348 -0.000320313 0.000256258 0.00132653
55 540 1347 -0.000333918 0.00025967 0.00129428
56 550 1346 -0.000341985 0.000250821 0.00126385
57 560 1345 -0.00034958 0.00023099 0.0012369
58 570 1344 -0.000357205 0.000202148 0.00121116
59 580 1343 -0.000360848 0.00016736 0.0011809
60 590 1342 -0.000354171 0.000130617 0.00113934
61 600 1341 -0.000331649 9.66166e-05 0.00108209
62 610 1340 -0.000291195 7.07594e-05 0.00100978
63 620 1339 -0.000235152 5.91098e-05 0.00092859
64 630 1338 -0.000169248 6.77337e-05 0.000848275
65 640 1337 -0.000100152 0.000100624 0.000778675
66 650 1336 -3.26843e-05 0.000156981 0.000726021
67 660 1335 3.15952e-05 0.000230064 0.000690883
68 670 1334 9.36603e-05 0.000309016 0.000668827
69 680 1333 0.000155158 0.000382769 0.000653292
70 690 1332 0.00021691 0.000444168 0.000638836
71 700 1331 0.000278458 0.000492127 0.000623155
72 710 1330 0.000338418 0.000530676 0.000606908
73 720 1329 0.00039554 0.000565796 0.000591955
74 730 1328 0.000449907 0.000601994 0.000579589
75 740 1327 0.000502674 0.000640244 0.000569628
76 750 1326 0.000554101 0.000678011 0.000560443
77 760 1325 0.000601248 0.000711201 0.000549992
78 770 1324 0.000637571 0.000736393 0.000537468
79 780 1323 0.000655399 0.000751551 0.000524247
80 790 1322 0.000649142 0.000755249 0.000513249
81 800 1321 0.000617046 0.000745756 0.000507575
82 810 1320 0.000561321 0.000720855 0.000509942
83 820 1319 0.000487657 0.00067844 0.00052299
84 830 1318 0.000404179 0.000617381 0.000549712
85 840 1317 0.000319274 0.000537529 0.00059337
86 850 1316 0.000239403 0.000438786 0.000656759
87 860 1315 0.000168656 0.000320487 0.000741224
88 870 1314 0.000109513 0.000181781 0.000845943
89 880 1313 6.28709e-05 2.30595e-05 0.000967583
90 890 1312 2.75459e-05 -0.000152256 0.0011002
91 900 1311 5.13961e-07 -0.000336909 0.00123559
92 910 1310 -2.15522e-05 -0.0005208 0.00136488
93 920 1309 -4.04717e-05 -0.000693378 0.00148077
94 930 1308 -5.58464e-05 -0.000846244 0.00157935
95 940 1307 -6.59718e-05 -0.00097454 0.00165986
96 950 1306 -6.97936e-05 -0.00107674 0.00172285
97 960 1305 -6.86806e-05 -0.00115322 0.00176795
98 970 1304 -6.59562e-05 -0.0012045 0.00179299
99 980 1303 -6.42201e-05 -0.00123029 0.00179468
100 990 1302 -6.30181e-05 -0.00123092 0.00177009
101 1000 1301 -5.87487e-05 -0.00121015 0.00171795
102 1010 1300 -4.59294e-05 -0.00117665 0.00163947
103 1020 1299 -1.9009e-05 -0.00114243 0.00153837
104 1030 1298 2.5879e-05 -0.00111893 0.00141959
105 1040 1297 9.0035e-05 -0.0011129 0.00128707
106 1050 1296 0.000172428 -0.00112404 0.00114249
107 1060 1295 0.000270434 -0.00114554 0.000986565
108 1070 1294 0.000380068 -0.00116667 0.000821251
109 1080 1293 0.000496121 -0.00117642 0.000651235
110 1090 1292 0.000613059 -0.00116673 0.000483258
111 1100 1291 0.00072562 -0.00113442 0.000323748
112 1110 1290 0.000828476 -0.00108121 0.000176365
113 1120 1289 0.000916291 -0.00101166 4.13388e-05
114 1130 1288 0.000984939 -0.000930487 -8.31149e-05
115 1140 1287 0.00103335 -0.000841004 -0.000198557
116 1150 1286 0.00106454 -0.000745375 -0.000304491
117 1160 1285 0.00108456 -0.000646626 -0.000397542
118 1170 1284 0.00109973 -0.000550655 -0.000471931
119 1180 1283 0.00111391 -0.000466341 -0.000521253
120 1190 1282 0.00112731 -0.000403547 -0.000540921
121 1200 1281 0.00113732 -0.00036991 -0.000530097
122 1210 1280 0.00114083 -0.000367525 -0.000491989
123 1220 1279 0.00113679 -0.000391546 -0.000432568
124 1230 1278 0.00112735 -0.000431991 -0.000358681
125 1240 1277 0.00111734 -0.000476897 -0.000276791
126 1250 1276 0.00111206 -0.000514884 -0.000192838
127 1260 1275 0.00111512 -0.00053664 -0.000112547
128 1270 1274 0.00112748 -0.000535627 -4.12042e-05
129 1280 1273 0.0011481 -0.000508036 1.71851e-05
130 1290 1272 0.00117568 -0.000452882 6.08599e-05
131 1300 1271 0.00121006 -0.000373078 9.09986e-05
132 1310 1270 0.00125204 -0.000275733 0.000111723
133 1320 1269 0.00130137 -0.000170687 0.000128904
134 1330 1268 0.00135504 -6.77927e-05 0.000147951
135 1340 1267 0.00140733 2.56612e-05 0.000171509
136 1350 1266 0.00145239 0.000105484 0.000198334
137 1360 1265 0.00148777 0.00016927 0.000223858
138 1370 1264 0.00151678 0.00021492 0.000241839
139 1380 1263 0.00154743 0.00023988 0.000246272
140 1390 1262 0.00158853 0.000241134 0.00023332
141 1400 1261 0.00164564 0.00021567 0.000203248
142 1410 1260 0.00171878 0.00016085 0.000161905
143 1420 1259 0.00180241 7.47229e-05 0.000120592
144 1430 1258 0.00188712 -4.30004e-05 9.36877e-05
145 1440 1257 0.00196164 -0.000189361 9.46096e-05
146 1450 1256 0.00201545 -0.000357455 0.000131128
147 1460 1255 0.00204211 -0.00053765 0.000202136
148 1470 1254 0.00204155 -0.000720479 0.000297726
149 1480 1253 0.0020191 -0.000899321 0.000402441
150 1490 1252 0.00198204 -0.00107095 0.00049991
151 1500 1251 0.00193604 -0.00123386 0.000577015
152 1510 1250 0.00188398 -0.00138582 0.000626146
153 1520 1249 0.00182725 -0.0015225 0.000645008
154 1530 1248 0.00176827 -0.00163852 0.000635103
155 1540 1247 0.00171192 -0.00172931 0.000600219
156 1550 1246 0.00166397 -0.00179226 0.000545413
157 1560 1245 0.00162754 -0.00182633 0.000476355
158 1570 1244 0.00160076 -0.00183059 0.000398929
159 1580 1243 0.00157753 -0.0018032 0.000318945
160 1590 1242 0.00155099 -0.00174293 0.000241782
161 1600 1241 0.00151701 -0.00165279 0.000171936
162 1610 1240 0.00147564 -0.00154211 0.000112426
163 1620 1239 0.00143006 -0.00142564 6.42752e-05
164 1630 1238 0.00138418 -0.00132003 2.62585e-05
165 1640 1237 0.00134041 -0.00123892 -5.24758e-06
166 1650 1236 0.0012981 -0.00118774 -3.63154e-05
167 1660 1235 0.0012535 -0.00116154 -7.45963e-05
168 1670 1234 0.00120151 -0.00114778 -0.000126817
169 1680 1233 0.0011389 -0.00113192 -0.000195501
170 1690 1232 0.0010672 -0.00110269 -0.00027707
171 1700 1231 0.0009941 -0.00105455 -0.000362758
172 1710 1230 0.000932797 -0.000987083 -0.000441856
173 1720 1229 0.000898646 -0.000902723 -0.000505755
174 1730 1228 0.000903219 -0.000805028 -0.000550724
175 1740 1227 0.000948272 -0.000698371 -0.000578021
176 1750 1226 0.00102303 -0.000588135 -0.000591556
177 1760 1225 0.00110734 -0.000480302 -0.000594533
178 1770 1224 0.00118007 -0.000380437 -0.000586759
179 1780 1223 0.00122824 -0.000292677 -0.000563769
180 1790 1222 0.00125179 -0.00021885 -0.000518556
181 1800 1221 0.00126141 -0.000157911 -0.000445662
182 1810 1220 0.00127169 -0.000106206 -0.00034559
183 1820 1219 0.00129447 -5.86968e-05 -0.000226691
184 1830 1218 0.0013347 -1.03785e-05 -0.000103072
185 1840 1217 0.00139022 4.2092e-05 1.05764e-05
186 1850 1216 0.00145491 9.88258e-05 0.000104461
187 1860 1215 0.0015219 0.00015599 0.000176436
188 1870 1214 0.00158524 0.000206369 0.000230867
189 1880 1213 0.00164033 0.000241511 0.000275025
190 1890 1212 0.00168369 0.000255051 0.000315316
191 1900 1211 0.00171274 0.000245519 0.000355297
192 1910 1210 0.00172566 0.000216962 0.000395942
193 1920 1209 0.00172159 0.000177135 0.000437146
194 1930 1208 0.0017011 0.000134904 0.000478829
195 1940 1207 0.001667 9.81082e-05 0.000520737
196 1950 1206 0.00162474 7.17415e-05 0.000561341
197 1960 1205 0.00158159 5.64649e-05 0.000597131
198 1970 1204 0.00154432 4.79153e-05 0.000623373
199 1980 1203 0.00151626 3.7684e-05 0.000636136
200 1990 1202 0.00149571 1.63042e-05 0.000634053
16000 200
1 0 1601 0.00886925 0.00751236 0.00819725
2 10 1600 0.00873411 0.00738141 0.00804524
3 20 1599 0.00836072 0.00700924 0.00762747
4 30 1598 0.0078291 0.00646654 0.00702707
5 40 1597 0.0072334 0.00583725 0.00634425
6 50 1596 0.00664917 0.00519146 0.00566437
7 60 1595 0.00611687 0.00457346 0.00504119
8 70 1594 0.00564374 0.00400455 0.00449645
9 80 1593 0.0052168 0.00349263 0.00402889
10 90 1592 0.00481792 0.00304061 0.00362583
11 100 1591 0.00443459 0.00264993 0.00327272
12 110 1590 0.00406418 0.00232012 0.00295831
13 120 1589 0.00371213 0.00204726 0.00267565
14 130 1588 0.00338678 0.00182345 0.00242121
15 140 1587 0.00309388 0.00163755 0.00219374
16 150 1586 0.00283348 0.00147674 0.00199346
17 160 1585 0.0026 0.0013284 0.00182124
18 170 1584 0.00238447 0.00118153 0.00167797
19 180 1583 0.00217739 0.00102784 0.00156461
20 190 1582 0.00197173 0.000862397 0.00148173
21 200 1581 0.00176545 0.000684401 0.00142811
22 210 1580 0.00156232 0.000497774 0.00139922
23 220 1579 0.00137019 0.000310886 0.0013867
24 230 1578 0.00119824 0.000134833 0.00137938
25 240 1577 0.00105489 -1.93354e-05 0.00136611
26 250 1576 0.00094602 -0.000143256 0.0013391
27 260 1575 0.000873661 -0.000232891 0.0012959
28 270 1574 0.000835922 -0.000288783 0.00123944
29 280 1573 0.000827584 -0.000314907 0.00117624
30 290 1572 0.000840839 -0.00031665 0.00111358
31 300 1571 0.00086648 -0.000299062 0.00105739
32 310 1570 0.000895565 -0.000266416 0.00101113
33 320 1569 0.000921213 -0.000222973 0.000975622
34 330 1568 0.000939678 -0.000173996 0.000949643
35 340 1567 0.000950073 -0.000126129 0.000931096
36 350 1566 0.000953047 -8.64847e-05 0.000918419
37 360 1565 0.000949268 -6.02632e-05 0.000911503
38 370 1564 0.000938634 -4.798e-05 0.000911654
39 380 1563 0.000920338 -4.44184e-05 0.000920706
40 390 1562 0.000892736 -4.05402e-05 0.000940082
41 400 1561 0.000852485 -2.72386e-05 0.000970197
42 410 1560 0.000794422 1.27323e-06 0.00101049
43 420 1559 0.000713134 4.62086e-05 0.00105987
44 430 1558 0.000604994 0.000105491 0.00111702
