# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux_thermal[1]*c_flux_thermal[1] c_flux_thermal[2]*c_flux_thermal[2] c_flux_thermal[3]*c_flux_thermal[3]
0 200
65 640 7337 0.000142473 5.19776e-05 0.000144456
66 650 7336 0.000140632 5.13708e-05 0.000144394
67 660 7335 0.000138742 5.14084e-05 0.000143148
68 670 7334 0.000136858 5.21181e-05 0.000140514
69 680 7333 0.000134984 5.3345e-05 0.00013655
70 690 7332 0.000133103 5.48365e-05 0.000131532
71 700 7331 0.000131217 5.6373e-05 0.000125874
72 710 7330 0.000129378 5.78725e-05 0.00012003
73 720 7329 0.000127673 5.94171e-05 0.000114388
74 730 7328 0.000126149 6.11935e-05 0.000109191
75 740 7327 0.000124727 6.33774e-05 0.000104482
76 750 7326 0.000123146 6.60109e-05 0.000100117
77 760 7325 0.000121021 6.89312e-05 9.58331e-05
78 770 7324 0.000118002 7.17906e-05 9.13576e-05
79 780 7323 0.000113962 7.41652e-05 8.64973e-05
80 790 7322 0.000109114 7.57061e-05 8.11809e-05
81 800 7321 0.000103978 7.62666e-05 7.54435e-05
82 810 7320 9.91979e-05 7.59573e-05 6.93906e-05
83 820 7319 9.52857e-05 7.51091e-05 6.31792e-05
84 830 7318 9.24186e-05 7.41594e-05 5.70263e-05
85 840 7317 9.03652e-05 7.35019e-05 5.12176e-05
86 850 7316 8.8589e-05 7.33569e-05 4.60802e-05
87 860 7315 8.6484e-05 7.37141e-05 4.19098e-05
88 870 7314 8.36442e-05 7.43688e-05 3.88857e-05
89 880 7313 8.00484e-05 7.50337e-05 3.70187e-05
90 890 7312 7.60793e-05 7.54704e-05 3.61562e-05
91 900 7311 7.23733e-05 7.5584e-05 3.60322e-05
92 910 7310 6.9571e-05 7.54463e-05 3.63327e-05
93 920 7309 6.80792e-05 7.52517e-05 3.6753e-05
94 930 7308 6.79351e-05 7.52294e-05 3.70343e-05
95 940 7307 6.88102e-05 7.55466e-05 3.69697e-05
96 950 7306 7.0147e-05 7.62359e-05 3.63895e-05
97 960 7305 7.13764e-05 7.71842e-05 3.51555e-05
98 970 7304 7.21355e-05 7.81957e-05 3.319e-05
99 980 7303 7.2398e-05 7.91049e-05 3.05324e-05
100 990 7302 7.24539e-05 7.98742e-05 2.7381e-05
101 1000 7301 7.27507e-05 8.06196e-05 2.40758e-05
102 1010 7300 7.3682e-05 8.15438e-05 2.10174e-05
103 1020 7299 7.54207e-05 8.28151e-05 1.8557e-05
104 1030 7298 7.78544e-05 8.44582e-05 1.69082e-05
105 1040 7297 8.06272e-05 8.6311e-05 1.61016e-05
106 1050 7296 8.32561e-05 8.80661e-05 1.59806e-05
107 1060 7295 8.5275e-05 8.93753e-05 1.62313e-05
108 1070 7294 8.63674e-05 8.99799e-05 1.64547e-05
109 1080 7293 8.6453e-05 8.98181e-05 1.62768e-05
110 1090 7292 8.57061e-05 8.90607e-05 1.54736e-05
111 1100 7291 8.4495e-05 8.80489e-05 1.40635e-05
112 1110 7290 8.32639e-05 8.71538e-05 1.2321e-05
113 1120 7289 8.23989e-05 8.66305e-05 1.06912e-05
114 1130 7288 8.21265e-05 8.6541e-05 9.63376e-06
115 1140 7287 8.24722e-05 8.6775e-05 9.45856e-06
116 1150 7286 8.32864e-05 8.7137e-05 1.02183e-05
117 1160 7285 8.43183e-05 8.7443e-05 1.16974e-05
118 1170 7284 8.5297e-05 8.75884e-05 1.35005e-05
119 1180 7283 8.59912e-05 8.75724e-05 1.52039e-05
120 1190 7282 8.62344e-05 8.7477e-05 1.65025e-05
121 1200 7281 8.59267e-05 8.74117e-05 1.72886e-05
122 1210 7280 8.50261e-05 8.74535e-05 1.76428e-05
123 1220 7279 8.35388e-05 8.76142e-05 1.77645e-05
124 1230 7278 8.15067e-05 8.78482e-05 1.78853e-05
125 1240 7277 7.89891e-05 8.80869e-05 1.81967e-05
126 1250 7276 7.60356e-05 8.82758e-05 1.88039e-05
127 1260 7275 7.26654e-05 8.83978e-05 1.97095e-05
128 1270 7274 6.88774e-05 8.84763e-05 2.08262e-05
129 1280 7273 6.46983e-05 8.85583e-05 2.20191e-05
130 1290 7272 6.02449e-05 8.86817e-05 2.31705e-05
131 1300 7271 5.57552e-05 8.88416e-05 2.42363e-05
132 1310 7270 5.15627e-05 8.89759e-05 2.52546e-05
133 1320 7269 4.80171e-05 8.89904e-05 2.62946e-05
134 1330 7268 4.53898e-05 8.88262e-05 2.73881e-05
135 1340 7267 4.38136e-05 8.85354e-05 2.84975e-05
136 1350 7266 4.32808e-05 8.83133e-05 2.95379e-05
137 1360 7265 4.36853e-05 8.84499e-05 3.04194e-05
138 1370 7264 4.48725e-05 8.92128e-05 3.10676e-05
139 1380 7263 4.66726e-05 9.07169e-05 3.14139e-05
140 1390 7262 4.89086e-05 9.28528e-05 3.13857e-05
141 1400 7261 5.13874e-05 9.5317e-05 3.09267e-05
142 1410 7260 5.38932e-05 9.77298e-05 3.004e-05
143 1420 7259 5.61985e-05 9.97787e-05 2.88171e-05
144 1430 7258 5.80941e-05 0.000101313 2.74172e-05
145 1440 7257 5.94173e-05 0.000102346 2.60057e-05
146 1450 7256 6.0062e-05 0.000102986 2.4693e-05
147 1460 7255 5.99702e-05 0.000103339 2.3512e-05
148 1470 7254 5.91245e-05 0.000103452 2.24436e-05
149 1480 7253 5.75607e-05 0.000103306 2.1472e-05
150 1490 7252 5.53943e-05 0.000102851 2.06377e-05
151 1500 7251 5.28342e-05 0.000102058 2.00582e-05
152 1510 7250 5.01497e-05 0.000100948 1.99004e-05
153 1520 7249 4.75956e-05 9.96022e-05 2.03053e-05
154 1530 7248 4.53508e-05 9.81408e-05 2.12995e-05
155 1540 7247 4.35134e-05 9.66977e-05 2.27429e-05
156 1550 7246 4.21373e-05 9.5381e-05 2.43546e-05
157 1560 7245 4.12714e-05 9.42378e-05 2.58143e-05
158 1570 7244 4.09703e-05 9.32295e-05 2.68922e-05
159 1580 7243 4.12746e-05 9.22321e-05 2.75419e-05
160 1590 7242 4.218e-05 9.10779e-05 2.79203e-05
161 1600 7241 4.36235e-05 8.96368e-05 2.83372e-05
162 1610 7240 4.54951e-05 8.79058e-05 2.91587e-05
163 1620 7239 4.76625e-05 8.60518e-05 3.06907e-05
164 1630 7238 5.00093e-05 8.43749e-05 3.3077e-05
165 1640 7237 5.2476e-05 8.31988e-05 3.62438e-05
166 1650 7236 5.50669e-05 8.2734e-05 3.99179e-05
167 1660 7235 5.7803e-05 8.29743e-05 4.37167e-05
168 1670 7234 6.06445e-05 8.36787e-05 4.7277e-05
169 1680 7233 6.34363e-05 8.44522e-05 5.03713e-05
170 1690 7232 6.59185e-05 8.48934e-05 5.29604e-05
171 1700 7231 6.78065e-05 8.47335e-05 5.51684e-05
172 1710 7230 6.89013e-05 8.3902e-05 5.72084e-05
173 1720 7229 6.91842e-05 8.25012e-05 5.92999e-05
174 1730 7228 6.88589e-05 8.07241e-05 6.16007e-05
175 1740 7227 6.83198e-05 7.87755e-05 6.4161e-05
176 1750 7226 6.80529e-05 7.68339e-05 6.69015e-05
177 1760 7225 6.84964e-05 7.50499e-05 6.96294e-05
178 1770 7224 6.99135e-05 7.35527e-05 7.20977e-05
179 1780 7223 7.23233e-05 7.24404e-05 7.41023e-05
180 1790 7222 7.55076e-05 7.17545e-05 7.55853e-05
181 1800 7221 7.90708e-05 7.14553e-05 7.66871e-05
182 1810 7220 8.25189e-05 7.14211e-05 7.7694e-05
183 1820 7219 8.53444e-05 7.14793e-05 7.8883e-05
184 1830 7218 8.71147e-05 7.14606e-05 8.03395e-05
185 1840 7217 8.7554e-05 7.12436e-05 8.18594e-05
186 1850 7216 8.65979e-05 7.07728e-05 8.30101e-05
187 1860 7215 8.4405e-05 7.00488e-05 8.33308e-05
188 1870 7214 8.13243e-05 6.91108e-05 8.25692e-05
189 1880 7213 7.78237e-05 6.80192e-05 8.08251e-05
190 1890 7212 7.43943e-05 6.6834e-05 7.85294e-05
191 1900 7211 7.1444e-05 6.55956e-05 7.62752e-05
192 1910 7210 6.92044e-05 6.43191e-05 7.45965e-05
193 1920 7209 6.76813e-05 6.30147e-05 7.37989e-05
194 1930 7208 6.66735e-05 6.17183e-05 7.39024e-05
195 1940 7207 6.58647e-05 6.05109e-05 7.46913e-05
196 1950 7206 6.49596e-05 5.95077e-05 7.58223e-05
197 1960 7205 6.38106e-05 5.88234e-05 7.69371e-05
198 1970 7204 6.24708e-05 5.85306e-05 7.77449e-05
199 1980 7203 6.11406e-05 5.86311e-05 7.80658e-05
200 1990 7202 6.00331e-05 5.90545e-05 7.78413e-05
76000 200
1 0 7601 0.000707621 0.000631401 0.000794568
2 10 7600 0.000696187 0.00062087 0.000783528
3 20 7599 0.00066455 0.00059183 0.000752912
4 30 7598 0.000619824 0.000551178 0.000709692
5 40 7597 0.000570763 0.0005073 0.000662401
6 50 7596 0.000524877 0.000467227 0.000618288
7 60 7595 0.000486636 0.000434896 0.000581553
8 70 7594 0.00045713 0.000410893 0.000553042
9 80 7593 0.000434863 0.000393341 0.000531071
10 90 7592 0.000417024 0.000379245 0.000512743
11 100 7591 0.000400727 0.000365733 0.000495217
12 110 7590 0.000383864 0.000350843 0.000476577
13 120 7589 0.000365478 0.000333795 0.000456173
14 130 7588 0.0003457 0.000314861 0.000434476
15 140 7587 0.000325379 0.000294984 0.00041262
16 150 7586 0.000305624 0.000275346 0.000391846
17 160 7585 0.000287392 0.00025699 0.00037307
18 170 7584 0.000271246 0.000240578 0.000356671
19 180 7583 0.00025727 0.0002263 0.000342505
20 190 7582 0.000245145 0.000213944 0.000330072
21 200 7581 0.000234311 0.000203055 0.000318746
22 210 7580 0.000224176 0.000193133 0.000307984
23 220 7579 0.000214309 0.000183775 0.000297451
24 230 7578 0.000204549 0.000174742 0.000287031
25 240 7577 0.000195022 0.00016594 0.000276757
26 250 7576 0.000186048 0.000157354 0.000266703
27 260 7575 0.000177992 0.000148999 0.000256915
28 270 7574 0.000171117 0.000140916 0.000247389
29 280 7573 0.000165497 0.000133205 0.000238098
30 290 7572 0.000161009 0.000126035 0.000229023
31 300 7571 0.000157383 0.000119606 0.000220179
32 310 7570 0.000154292 0.000114059 0.00021164
33 320 7569 0.000151439 0.000109389 0.000203533
34 330 7568 0.000148643 0.000105413 0.000196013
35 340 7567 0.000145876 0.000101822 0.0001892
36 350 7566 0.000143246 9.82722e-05 0.000183105
37 360 7565 0.000140941 9.44915e-05 0.0001776
38 370 7564 0.000139169 9.03581e-05 0.000172442
39 380 7563 0.000138124 8.59314e-05 0.000167359
40 390 7562 0.000137974 8.14359e-05 0.000162163
41 400 7561 0.00013882 7.71981e-05 0.00015682
42 410 7560 0.000140629 7.35494e-05 0.000151473
43 420 7559 0.00014317 7.07212e-05 0.000146384
44 430 7558 0.000146015 6.87662e-05 0.000141855
45 440 7557 0.000148623 6.75405e-05 0.000138137
46 450 7556 0.000150507 6.67611e-05 0.000135368
47 460 7555 0.000151399 6.61151e-05 0.00013355
48 470 7554 0.00015137 6.53655e-05 0.000132571
49 480 7553 0.000150821 6.43994e-05 0.000132269
50 490 7552 0.000150349 6.3211e-05 0.000132502
51 500 7551 0.000150521 6.18556e-05 0.000133184
52 510 7550 0.000151668 6.04139e-05 0.000134258
53 520 7549 0.000153766 5.89772e-05 0.000135619
54 530 7548 0.000156484 5.76367e-05 0.000137057
55 540 7547 0.000159335 5.64705e-05 0.000138255
56 550 7546 0.000161872 5.55305e-05 0.000138876
57 560 7545 0.000163818 5.48373e-05 0.000138699
58 570 7544 0.000165091 5.43769e-05 0.000137748
59 580 7543 0.000165743 5.40945e-05 0.000136325
60 590 7542 0.000165878 5.38886e-05 0.00013492
61 600 7541 0.000165583 5.36264e-05 0.000134034
62 610 7540 0.000164909 5.31912e-05 0.000133979
63 620 7539 0.000163887 5.255e-05 0.00013475
64 630 7538 0.000162558 5.18009e-05 0.000136025
65 640 7537 0.000160985 5.11601e-05 0.000137262
66 650 7536 0.000159241 5.08781e-05 0.000137876
67 660 7535 0.000157382 5.11297e-05 0.0001374
68 670 7534 0.000155432 5.19339e-05 0.000135601
69 680 7533 0.000153393 5.31525e-05 0.00013251
70 690 7532 0.000151276 5.45704e-05 0.000128383
71 700 7531 0.00014913 5.60103e-05 0.00012362
72 710 7530 0.00014706 5.74148e-05 0.000118658
73 720 7529 0.000145185 5.88573e-05 0.000113877
74 730 7528 0.000143554 6.04879e-05 0.00010951
75 740 7527 0.000142056 6.24381e-05 0.000105597
76 750 7526 0.000140389 6.47246e-05 0.000101992
77 760 7525 0.000138133 6.71936e-05 9.843e-05
78 770 7524 0.00013493 6.95407e-05 9.46376e-05
79 780 7523 0.000130673 7.14026e-05 9.04201e-05
80 790 7522 0.000125615 7.24851e-05 8.57033e-05
81 800 7521 0.000120313 7.26732e-05 8.05221e-05
82 810 7520 0.000115421 7.20842e-05 7.49897e-05
83 820 7519 0.000111425 7.10425e-05 6.92808e-05
84 830 7518 0.000108447 6.99804e-05 6.36355e-05
85 840 7517 0.000106192 6.92949e-05 5.83607e-05
86 850 7516 0.000104072 6.92146e-05 5.37925e-05
87 860 7515 0.000101461 6.97305e-05 5.0219e-05
88 870 7514 9.7972e-05 7.06246e-05 4.77974e-05
89 880 7513 9.363e-05 7.15818e-05 4.65121e-05
90 890 7512 8.88878e-05 7.2332e-05 4.61908e-05
91 900 7511 8.44573e-05 7.27534e-05 4.65614e-05
92 910 7510 8.10422e-05 7.28993e-05 4.73155e-05
93 920 7509 7.90824e-05 7.29499e-05 4.81572e-05
94 930 7508 7.86108e-05 7.31246e-05 4.88269e-05
95 940 7507 7.92635e-05 7.35906e-05 4.91027e-05
96 950 7506 8.04297e-05 7.43996e-05 4.87895e-05
97 960 7505 8.1486e-05 7.54743e-05 4.77248e-05
98 970 7504 8.20318e-05 7.66577e-05 4.58192e-05
99 980 7503 8.20333e-05 7.78039e-05 4.31196e-05
100 990 7502 8.18098e-05 7.88634e-05 3.9847e-05
101 1000 7501 8.18645e-05 7.99092e-05 3.63703e-05
102 1010 7500 8.2647e-05 8.1086e-05 3.31146e-05
103 1020 7499 8.43531e-05 8.25118e-05 3.04465e-05
104 1030 7498 8.68412e-05 8.41898e-05 2.85914e-05
105 1040 7497 8.968e-05 8.59735e-05 2.75976e-05
106 1050 7496 9.22911e-05 8.76018e-05 2.73346e-05
107 1060 7495 9.41309e-05 8.87872e-05 2.75168e-05
108 1070 7494 9.48565e-05 8.93262e-05 2.77606e-05
109 1080 7493 9.44314e-05 8.91895e-05 2.76824e-05
110 1090 7492 9.31383e-05 8.85504e-05 2.70207e-05
111 1100 7491 9.1488e-05 8.77236e-05 2.57415e-05
112 1110 7490 9.00547e-05 8.7036e-05 2.40747e-05
113 1120 7489 8.92937e-05 8.66978e-05 2.24503e-05
114 1130 7488 8.94118e-05 8.67419e-05 2.13504e-05
115 1140 7487 9.03306e-05 8.70508e-05 2.11348e-05
116 1150 7486 9.17471e-05 8.7437e-05 2.19111e-05
117 1160 7485 9.32576e-05 8.77279e-05 2.35018e-05
118 1170 7484 9.44858e-05 8.78262e-05 2.55176e-05
119 1180 7483 9.51722e-05 8.77333e-05 2.75047e-05
120 1190 7482 9.5203e-05 8.75317e-05 2.9098e-05
121 1200 7481 9.45916e-05 8.73307e-05 3.01167e-05
122 1210 7480 9.34356e-05 8.72051e-05 3.05771e-05
123 1220 7479 9.18645e-05 8.71604e-05 3.06417e-05
124 1230 7478 8.99865e-05 8.71441e-05 3.05401e-05
125 1240 7477 8.78457e-05 8.70847e-05 3.04907e-05
126 1250 7476 8.54026e-05 8.69367e-05 3.06369e-05
127 1260 7475 8.25487e-05 8.6707e-05 3.10109e-05
128 1270 7474 7.91647e-05 8.64537e-05 3.15338e-05
129 1280 7473 7.52089e-05 8.62561e-05 3.20586e-05
130 1290 7472 7.07953e-05 8.61709e-05 3.24456e-05
131 1300 7471 6.62129e-05 8.6196e-05 3.26322e-05
132 1310 7470 6.18653e-05 8.62645e-05 3.26511e-05
133 1320 7469 5.81525e-05 8.62786e-05 3.2583e-05
134 1330 7468 5.53496e-05 8.61754e-05 3.24876e-05
135 1340 7467 5.3545e-05 8.59946e-05 3.23685e-05
136 1350 7466 5.26647e-05 8.59041e-05 3.21886e-05
137 1360 7465 5.25547e-05 8.61559e-05 3.19075e-05
138 1370 7464 5.30636e-05 8.69838e-05 3.15001e-05
139 1380 7463 5.40854e-05 8.84887e-05 3.09474e-05
140 1390 7462 5.55497e-05 9.05749e-05 3.02217e-05
141 1400 7461 5.738e-05 9.29733e-05 2.9294e-05
142 1410 7460 5.94513e-05 9.53435e-05 2.81645e-05
143 1420 7459 6.15726e-05 9.73992e-05 2.68854e-05
144 1430 7458 6.35034e-05 9.89931e-05 2.5547e-05
145 1440 7457 6.49914e-05 0.000100121 2.42324e-05
146 1450 7456 6.58125e-05 0.000100857 2.29773e-05
147 1460 7455 6.58017e-05 0.000101267 2.17636e-05
148 1470 7454 6.48813e-05 0.000101354 2.05531e-05
149 1480 7453 6.30875e-05 0.000101055 1.93409e-05
150 1490 7452 6.05846e-05 0.000100292 1.82008e-05
151 1500 7451 5.76427e-05 9.90259e-05 1.72957e-05
152 1510 7450 5.4572e-05 9.72975e-05 1.68367e-05
153 1520 7449 5.16402e-05 9.52377e-05 1.69951e-05
154 1530 7448 4.90224e-05 9.30391e-05 1.78025e-05
155 1540 7447 4.68105e-05 9.09083e-05 1.9094e-05
156 1550 7446 4.50622e-05 8.90133e-05 2.05438e-05
157 1560 7445 4.3847e-05 8.74416e-05 2.1786e-05
158 1570 7444 4.32564e-05 8.61727e-05 2.25648e-05
159 1580 7443 4.33736e-05 8.50787e-05 2.284e-05
160 1590 7442 4.42255e-05 8.39714e-05 2.28076e-05
161 1600 7441 4.57483e-05 8.26951e-05 2.28365e-05
162 1610 7440 4.77858e-05 8.12258e-05 2.33499e-05
163 1620 7439 5.01291e-05 7.97172e-05 2.46894e-05
164 1630 7438 5.25883e-05 7.84575e-05 2.70022e-05
165 1640 7437 5.50602e-05 7.77495e-05 3.01877e-05
166 1650 7436 5.75465e-05 7.77714e-05 3.39249e-05
167 1660 7435 6.01038e-05 7.84782e-05 3.77775e-05
168 1670 7434 6.27541e-05 7.95923e-05 4.13387e-05
169 1680 7433 6.54092e-05 8.069e-05 4.43583e-05
170 1690 7432 6.78627e-05 8.13495e-05 4.67998e-05
171 1700 7431 6.98537e-05 8.12925e-05 4.88141e-05
172 1710 7430 7.11708e-05 8.04543e-05 5.06596e-05
173 1720 7429 7.17498e-05 7.89597e-05 5.26099e-05
174 1730 7428 7.17314e-05 7.7038e-05 5.48719e-05
175 1740 7427 7.14563e-05 7.49346e-05 5.75246e-05
176 1750 7426 7.13908e-05 7.28604e-05 6.0488e-05
177 1760 7425 7.19987e-05 7.09801e-05 6.35365e-05
178 1770 7424 7.35989e-05 6.94154e-05 6.63685e-05
179 1780 7423 7.62634e-05 6.824e-05 6.87202e-05
180 1790 7422 7.97906e-05 6.74665e-05 7.04872e-05
181 1800 7421 8.37512e-05 6.70378e-05 7.17895e-05
182 1810 7420 8.75817e-05 6.68401e-05 7.29241e-05
183 1820 7419 9.07015e-05 6.6738e-05 7.42043e-05
184 1830 7418 9.26328e-05 6.66189e-05 7.57647e-05
185 1840 7417 9.30991e-05 6.6421e-05 7.74494e-05
186 1850 7416 9.20808e-05 6.61306e-05 7.88615e-05
187 1860 7415 8.98133e-05 6.57589e-05 7.95526e-05
188 1870 7414 8.67305e-05 6.532e-05 7.92485e-05
189 1880 7413 8.3365e-05 6.48159e-05 7.79916e-05
190 1890 7412 8.02298e-05 6.42264e-05 7.61317e-05
191 1900 7411 7.77069e-05 6.3507e-05 7.41856e-05
192 1910 7410 7.59686e-05 6.26033e-05 7.26458e-05
193 1920 7409 7.49531e-05 6.14869e-05 7.18317e-05
194 1930 7408 7.44094e-05 6.01927e-05 7.18339e-05
195 1940 7407 7.40058e-05 5.88325e-05 7.25462e-05
196 1950 7406 7.34649e-05 5.75708e-05 7.37412e-05
197 1960 7405 7.26712e-05 5.65729e-05 7.51488e-05
198 1970 7404 7.17022e-05 5.59507e-05 7.65119e-05
199 1980 7403 7.07641e-05 5.57257e-05 7.76181e-05
200 1990 7402 7.00555e-05 5.58257e-05 7.83182e-05
78000 200
1 0 7801 0.000718847 0.000624156 0.000799945
2 10 7800 0.000707243 0.000613369 0.000788943
3 20 7799 0.000675222 0.000583942 0.000758449
4 30 7798 0.000629975 0.000542869 0.000715388
5 40 7797 0.000580347 0.000498669 0.000668244
6 50 7796 0.000533928 0.000458494 0.000624222
7 60 7795 0.000495221 0.000426348 0.000587501
8 70 7794 0.0004653 0.000402809 0.000558924
9 80 7793 0.000442611 0.000385908 0.000536813
10 90 7792 0.000424292 0.000372516 0.000518283
11 100 7791 0.000407428 0.000359622 0.000500504
12 110 7790 0.000389923 0.000345166 0.000481561
13 120 7789 0.000370858 0.000328342 0.000460802
14 130 7788 0.000350414 0.000309459 0.000438686
15 140 7787 0.000329494 0.000289547 0.000416336
16 150 7786 0.000309249 0.000269891 0.000394987
17 160 7785 0.000290668 0.000251626 0.000375555
18 170 7784 0.00027431 0.00023546 0.000358424
19 180 7783 0.000260224 0.000221579 0.000343462
20 190 7782 0.000248018 0.000209706 0.000330185
21 200 7781 0.000237046 0.000199299 0.000317985
22 210 7780 0.000226633 0.00018977 0.000306334
23 220 7779 0.000216297 0.000180661 0.000294909
24 230 7778 0.000205889 0.000171717 0.000283611
25 240 7777 0.000195604 0.000162878 0.000272496
26 250 7776 0.000185863 0.000154216 0.000261666
27 260 7775 0.000177131 0.000145859 0.000251194
28 270 7774 0.00016975 0.000137952 0.000241096
29 280 7773 0.000163833 0.000130641 0.000231346
30 290 7772 0.000159246 0.000124072 0.0002219
31 300 7771 0.000155673 0.000118352 0.000212731
32 310 7770 0.000152713 0.00011349 0.000203871
33 320 7769 0.00015 0.000109336 0.000195427
34 330 7768 0.000147298 0.000105595 0.000187566
35 340 7767 0.000144553 0.000101914 0.000180449
36 350 7766 0.000141883 9.80022e-05 0.000174144
37 360 7765 0.000139503 9.3731e-05 0.000168574
38 370 7764 0.000137648 8.91622e-05 0.000163524
39 380 7763 0.000136516 8.45197e-05 0.000158722
40 390 7762 0.000136239 8.01153e-05 0.000153951
41 400 7761 0.000136861 7.62553e-05 0.000149135
42 410 7760 0.000138287 7.31513e-05 0.00014436
43 420 7759 0.00014026 7.08572e-05 0.000139832
44 430 7758 0.000142371 6.92491e-05 0.000135804
45 440 7757 0.000144146 6.80641e-05 0.000132496
46 450 7756 0.000145189 6.69962e-05 0.000130044
47 460 7755 0.000145322 6.58131e-05 0.00012847
48 470 7754 0.00014467 6.44342e-05 0.000127703
49 480 7753 0.000143646 6.29249e-05 0.000127634
50 490 7752 0.000142814 6.14194e-05 0.000128174
51 500 7751 0.000142687 6.00343e-05 0.000129279
52 510 7750 0.000143544 5.88239e-05 0.000130906
53 520 7749 0.000145333 5.77828e-05 0.000132942
54 530 7748 0.000147725 5.68728e-05 0.000135147
55 540 7747 0.000150273 5.60524e-05 0.000137159
56 550 7746 0.000152586 5.52984e-05 0.000138596
57 560 7745 0.000154444 5.46149e-05 0.000139193
58 570 7744 0.000155797 5.40278e-05 0.000138935
59 580 7743 0.000156698 5.35611e-05 0.000138091
60 590 7742 0.000157216 5.32084e-05 0.000137129
61 600 7741 0.000157392 5.29216e-05 0.000136543
62 610 7740 0.000157235 5.26335e-05 0.000136655
63 620 7739 0.000156753 5.23099e-05 0.000137493
64 630 7738 0.000155991 5.19943e-05 0.000138773
65 640 7737 0.000155035 5.18092e-05 0.000140004
66 650 7736 0.000153984 5.1904e-05 0.000140643
67 660 7735 0.000152905 5.23743e-05 0.000140255
68 670 7734 0.000151817 5.32029e-05 0.000138616
69 680 7733 0.000150707 5.42655e-05 0.000135749
70 690 7732 0.00014957 5.5409e-05 0.000131882
71 700 7731 0.000148452 5.65506e-05 0.00012737
72 710 7730 0.000147447 5.77305e-05 0.000122608
73 720 7729 0.00014665 5.90938e-05 0.000117936
74 730 7728 0.000146076 6.08156e-05 0.000113567
75 740 7727 0.000145584 6.29977e-05 0.000109541
76 750 7726 0.000144855 6.55797e-05 0.000105731
77 760 7725 0.000143474 6.8309e-05 0.000101911
78 770 7724 0.000141098 7.07975e-05 9.7846e-05
79 780 7723 0.000137635 7.26459e-05 9.33817e-05
80 790 7722 0.00013334 7.35844e-05 8.84787e-05
81 800 7721 0.000128745 7.35675e-05 8.31987e-05
82 810 7720 0.000124464 7.27983e-05 7.76681e-05
83 820 7719 0.000120947 7.16744e-05 7.20534e-05
84 830 7718 0.000118301 7.06626e-05 6.65603e-05
85 840 7717 0.000116245 7.01419e-05 6.14368e-05
86 850 7716 0.000114242 7.02699e-05 5.69535e-05
87 860 7715 0.000111726 7.09386e-05 5.33498e-05
88 870 7714 0.000108338 7.18456e-05 5.07663e-05
89 880 7713 0.000104088 7.26391e-05 4.92048e-05
90 890 7712 9.93713e-05 7.30674e-05 4.85353e-05
91 900 7711 9.48428e-05 7.3072e-05 4.85353e-05
92 910 7710 9.11738e-05 7.27921e-05 4.89412e-05
93 920 7709 8.88194e-05 7.24965e-05 4.949e-05
94 930 7708 8.7873e-05 7.24765e-05 4.99439e-05
95 940 7707 8.80541e-05 7.29362e-05 5.00937e-05
96 950 7706 8.88269e-05 7.39171e-05 4.97501e-05
97 960 7705 8.96089e-05 7.52882e-05 4.87472e-05
98 970 7704 8.99967e-05 7.68098e-05 4.69787e-05
99 980 7703 8.99176e-05 7.82501e-05 4.44576e-05
100 990 7702 8.96387e-05 7.94849e-05 4.13601e-05
101 1000 7701 8.96301e-05 8.05283e-05 3.80096e-05
102 1010 7700 9.035e-05 8.1498e-05 3.47992e-05
103 1020 7699 9.20449e-05 8.25433e-05 3.20861e-05
104 1030 7698 9.46432e-05 8.37568e-05 3.01087e-05
105 1040 7697 9.77707e-05 8.51079e-05 2.89442e-05
106 1050 7696 0.000100864 8.64371e-05 2.8498e-05
107 1060 7695 0.000103343 8.75164e-05 2.85196e-05
108 1070 7694 0.000104785 8.81478e-05 2.86558e-05
109 1080 7693 0.000105055 8.82555e-05 2.85452e-05
110 1090 7692 0.000104346 8.79278e-05 2.79374e-05
111 1100 7691 0.0001031 8.7383e-05 2.67958e-05
112 1110 7690 0.000101862 8.68733e-05 2.53359e-05
113 1120 7689 0.000101094 8.65802e-05 2.39675e-05
114 1130 7688 0.000101046 8.65582e-05 2.31525e-05
115 1140 7687 0.000101708 8.67454e-05 2.32312e-05
116 1150 7686 0.000102855 8.7021e-05 2.42908e-05
117 1160 7685 0.00010415 8.72695e-05 2.61297e-05
118 1170 7684 0.000105251 8.7425e-05 2.83331e-05
119 1180 7683 0.000105888 8.74813e-05 3.04245e-05
120 1190 7682 0.000105903 8.74698e-05 3.20245e-05
121 1200 7681 0.000105246 8.74225e-05 3.29521e-05
122 1210 7680 0.000103964 8.73441e-05 3.3242e-05
123 1220 7679 0.00010217 8.7211e-05 3.3093e-05
124 1230 7678 9.99999e-05 8.6989e-05 3.27836e-05
125 1240 7677 9.75497e-05 8.66599e-05 3.25835e-05
126 1250 7676 9.48318e-05 8.6244e-05 3.26795e-05
127 1260 7675 9.17651e-05 8.58069e-05 3.31309e-05
128 1270 7674 8.82198e-05 8.54388e-05 3.38644e-05
129 1280 7673 8.41105e-05 8.52117e-05 3.47181e-05
130 1290 7672 7.94936e-05 8.51397e-05 3.55204e-05
131 1300 7671 7.46154e-05 8.5164e-05 3.61689e-05
132 1310 7670 6.98719e-05 8.51778e-05 3.66549e-05
133 1320 7669 6.56943e-05 8.50814e-05 3.70259e-05
134 1330 7668 6.24133e-05 8.48465e-05 3.73243e-05
